datetime,open,high,low,close,tick_vol,spread
2026-02-10 23:00:00,5030.09,5032.84,5026.53,5026.56,2979,42.0
2026-02-10 23:10:00,5026.56,5029.81,5025.31,5027.98,2273,42.0
2026-02-10 23:20:00,5027.98,5028.37,5023.03,5025.93,3583,42.0
2026-02-10 23:30:00,5025.93,5028.24,5024.26,5024.78,2876,42.0
2026-02-10 23:40:00,5024.66,5026.44,5020.47,5023.34,2592,42.0
2026-02-11 01:00:00,5033.84,5037.09,5029.02,5034.58,1850,42.0
2026-02-11 01:10:00,5034.33,5044.29,5032.59,5043.53,3684,42.0
2026-02-11 01:20:00,5043.53,5054.58,5042.66,5046.43,6492,42.0
2026-02-11 01:30:00,5046.4,5048.24,5038.33,5043.43,4142,42.0
2026-02-11 01:40:00,5043.11,5047.41,5040.65,5041.09,2988,42.0
2026-02-11 01:50:00,5041.06,5042.66,5038.69,5042.02,2107,42.0
2026-02-11 02:00:00,5042.02,5044.46,5035.35,5039.68,3537,42.0
2026-02-11 02:10:00,5039.71,5041.74,5027.93,5039.1,5921,42.0
2026-02-11 02:20:00,5039.1,5040.65,5032.82,5040.26,3282,42.0
2026-02-11 02:30:00,5040.26,5049.64,5039.78,5045.33,4659,42.0
2026-02-11 02:40:00,5045.27,5047.57,5033.63,5036.01,4731,42.0
2026-02-11 02:50:00,5035.95,5039.36,5034.73,5037.49,3095,42.0
2026-02-11 03:00:00,5037.49,5047.86,5029.81,5041.66,6272,42.0
2026-02-11 03:10:00,5041.66,5046.52,5037.04,5037.75,5663,42.0
2026-02-11 03:20:00,5037.75,5039.68,5034.85,5037.74,3783,42.0
2026-02-11 03:30:00,5037.74,5042.9,5032.26,5041.62,3887,42.0
2026-02-11 03:40:00,5041.78,5048.53,5041.0,5048.14,4462,42.0
2026-02-11 03:50:00,5048.14,5052.82,5040.86,5052.3,5330,42.0
2026-02-11 04:00:00,5052.3,5056.9,5035.72,5040.97,5562,42.0
2026-02-11 04:10:00,5040.99,5046.63,5032.25,5043.74,5666,42.0
2026-02-11 04:20:00,5044.06,5046.41,5040.6,5042.16,3191,42.0
2026-02-11 04:30:00,5042.15,5048.71,5041.27,5047.92,3881,42.0
2026-02-11 04:40:00,5047.92,5056.22,5047.82,5053.07,5293,42.0
2026-02-11 04:50:00,5053.07,5057.63,5052.38,5055.5,4367,42.0
2026-02-11 05:00:00,5055.5,5056.35,5048.94,5053.33,3951,42.0
2026-02-11 05:10:00,5053.33,5053.35,5044.97,5049.89,4853,42.0
2026-02-11 05:20:00,5049.57,5059.24,5049.57,5056.9,4595,42.0
2026-02-11 05:30:00,5056.91,5060.71,5053.34,5055.45,3736,42.0
2026-02-11 05:40:00,5055.44,5060.87,5055.07,5057.89,3692,42.0
2026-02-11 05:50:00,5058.21,5058.22,5053.06,5054.56,2734,42.0
2026-02-11 06:00:00,5054.56,5058.58,5053.64,5054.52,2696,42.0
2026-02-11 06:10:00,5054.84,5059.41,5052.95,5058.8,3198,42.0
2026-02-11 06:20:00,5058.68,5059.78,5056.21,5058.08,2462,42.0
2026-02-11 06:30:00,5058.4,5059.24,5055.17,5055.7,2128,42.0
2026-02-11 06:40:00,5055.7,5055.89,5049.93,5050.42,3963,42.0
2026-02-11 06:50:00,5050.42,5051.23,5045.65,5046.53,3028,42.0
2026-02-11 07:00:00,5046.53,5048.04,5043.18,5046.76,2927,42.0
2026-02-11 07:10:00,5046.77,5051.35,5045.7,5051.34,3635,42.0
2026-02-11 07:20:00,5051.02,5053.51,5048.66,5053.22,2624,42.0
2026-02-11 07:30:00,5053.18,5063.03,5052.64,5061.91,3983,42.0
2026-02-11 07:40:00,5061.91,5063.9,5053.68,5053.75,4310,42.0
2026-02-11 07:50:00,5054.07,5054.26,5045.99,5052.37,4737,42.0
2026-02-11 08:00:00,5052.37,5057.1,5049.14,5055.36,3781,42.0
2026-02-11 08:10:00,5055.36,5061.46,5052.15,5060.88,3806,42.0
2026-02-11 08:20:00,5060.88,5061.6,5054.5,5056.17,3596,42.0
2026-02-11 08:30:00,5056.17,5059.27,5053.19,5053.22,3862,42.0
2026-02-11 08:40:00,5053.22,5060.72,5051.75,5058.48,4862,42.0
2026-02-11 08:50:00,5058.4,5064.55,5057.77,5064.12,4755,42.0
2026-02-11 09:00:00,5064.12,5066.04,5059.34,5063.76,5147,42.0
2026-02-11 09:10:00,5063.75,5068.78,5057.25,5059.33,7220,42.0
2026-02-11 09:20:00,5059.33,5063.71,5052.39,5060.0,5895,42.0
2026-02-11 09:30:00,5060.0,5061.93,5054.18,5056.22,4808,42.0
2026-02-11 09:40:00,5056.22,5057.77,5048.69,5052.35,3969,42.0
2026-02-11 09:50:00,5052.37,5056.58,5052.08,5055.6,3252,42.0
2026-02-11 10:00:00,5055.6,5060.37,5052.41,5053.6,4160,42.0
2026-02-11 10:10:00,5053.6,5056.59,5050.4,5052.49,3803,42.0
2026-02-11 10:20:00,5052.48,5055.88,5050.61,5051.39,3420,42.0
2026-02-11 10:30:00,5051.44,5052.14,5045.29,5051.25,4700,42.0
2026-02-11 10:40:00,5051.24,5054.69,5050.46,5054.27,3492,42.0
2026-02-11 10:50:00,5054.26,5055.0,5050.47,5053.43,3455,42.0
2026-02-11 11:00:00,5053.43,5055.87,5046.96,5051.57,3901,42.0
2026-02-11 11:10:00,5051.58,5055.0,5049.93,5054.38,3141,42.0
2026-02-11 11:20:00,5054.06,5055.1,5051.56,5054.26,3012,42.0
2026-02-11 11:30:00,5054.31,5061.62,5053.54,5058.56,4176,42.0
2026-02-11 11:40:00,5058.54,5072.18,5056.22,5064.01,5292,42.0
2026-02-11 11:50:00,5063.99,5064.16,5059.78,5062.53,3959,42.0
2026-02-11 12:00:00,5062.53,5066.92,5062.48,5065.95,3732,42.0
2026-02-11 12:10:00,5065.96,5073.9,5064.97,5071.9,4014,42.0
2026-02-11 12:20:00,5071.91,5076.35,5067.65,5070.71,6767,42.0
2026-02-11 12:30:00,5070.7,5074.91,5067.82,5072.96,5276,42.0
2026-02-11 12:40:00,5072.96,5101.37,5072.9,5099.14,11282,42.0
2026-02-11 12:50:00,5099.46,5099.76,5091.36,5093.01,7980,42.0
2026-02-11 13:00:00,5092.6,5095.76,5082.12,5093.94,6706,42.0
2026-02-11 13:10:00,5093.94,5097.54,5088.42,5096.31,4365,42.0
2026-02-11 13:20:00,5096.31,5108.16,5095.3,5107.13,5630,42.0
2026-02-11 13:30:00,5107.13,5108.26,5100.67,5101.91,4870,42.0
2026-02-11 13:40:00,5101.93,5115.57,5101.27,5113.62,6278,42.0
2026-02-11 13:50:00,5113.66,5116.65,5108.97,5111.56,5202,42.0
2026-02-11 14:00:00,5111.56,5119.17,5098.74,5099.51,6611,42.0
2026-02-11 14:10:00,5099.51,5107.29,5091.26,5092.9,7187,42.0
2026-02-11 14:20:00,5092.9,5098.64,5085.96,5094.77,5666,42.0
2026-02-11 14:30:00,5094.86,5099.01,5079.16,5083.9,6831,42.0
2026-02-11 14:40:00,5083.9,5083.93,5051.09,5070.88,10664,42.0
2026-02-11 14:50:00,5070.87,5083.7,5070.06,5083.5,6465,42.0
2026-02-11 15:00:00,5083.5,5087.54,5078.32,5082.91,6826,42.0
2026-02-11 15:10:00,5082.91,5083.14,5063.77,5072.29,7261,42.0
2026-02-11 15:20:00,5072.29,5090.05,5072.29,5082.83,6638,42.0
2026-02-11 15:30:00,5082.83,5083.39,5018.85,5063.95,13913,42.0
2026-02-11 15:40:00,5063.95,5069.82,5053.0,5068.89,9182,42.0
2026-02-11 15:50:00,5068.9,5073.16,5058.4,5065.58,11465,42.0
2026-02-11 16:00:00,5065.54,5077.38,5061.67,5075.53,12393,42.0
2026-02-11 16:10:00,5075.53,5083.02,5071.05,5079.51,10160,42.0
2026-02-11 16:20:00,5079.51,5081.57,5066.93,5071.08,10511,42.0
2026-02-11 16:30:00,5071.08,5075.73,5043.36,5045.85,16953,42.0
2026-02-11 16:40:00,5045.95,5051.56,5035.06,5047.64,16936,42.0
2026-02-11 16:50:00,5047.64,5064.86,5044.7,5059.33,11832,42.0
2026-02-11 17:00:00,5059.32,5081.81,5052.97,5079.06,12845,42.0
2026-02-11 17:10:00,5079.07,5081.84,5061.04,5065.46,13421,42.0
2026-02-11 17:20:00,5065.54,5071.03,5043.34,5049.11,15832,42.0
2026-02-11 17:30:00,5049.11,5057.62,5039.03,5045.9,12851,42.0
2026-02-11 17:40:00,5045.91,5056.31,5043.67,5048.25,11196,42.0
2026-02-11 17:50:00,5048.25,5063.38,5045.5,5060.07,12194,42.0
2026-02-11 18:00:00,5060.08,5064.16,5051.4,5053.9,13833,42.0
2026-02-11 18:10:00,5053.9,5064.55,5042.27,5055.71,15556,42.0
2026-02-11 18:20:00,5055.31,5062.26,5050.86,5061.0,13607,42.0
2026-02-11 18:30:00,5061.0,5076.72,5055.99,5074.58,13048,42.0
2026-02-11 18:40:00,5074.59,5078.24,5071.29,5073.04,9358,42.0
2026-02-11 18:50:00,5073.06,5076.45,5071.19,5075.07,8346,42.0
2026-02-11 19:00:00,5075.07,5083.28,5068.11,5080.35,9675,42.0
2026-02-11 19:10:00,5080.35,5091.49,5079.98,5083.41,11280,42.0
2026-02-11 19:20:00,5083.41,5089.58,5080.14,5087.6,9811,42.0
2026-02-11 19:30:00,5087.58,5088.32,5081.21,5083.42,9367,42.0
2026-02-11 19:40:00,5083.41,5098.84,5082.43,5089.22,10402,42.0
2026-02-11 19:50:00,5089.22,5093.9,5088.84,5091.36,9069,42.0
2026-02-11 20:00:00,5091.36,5093.02,5080.67,5080.98,10035,42.0
2026-02-11 20:10:00,5080.98,5081.31,5066.14,5077.73,10322,42.0
2026-02-11 20:20:00,5077.73,5077.9,5068.33,5073.66,9037,42.0
2026-02-11 20:30:00,5073.65,5084.72,5070.63,5080.68,8015,42.0
2026-02-11 20:40:00,5080.67,5085.24,5079.98,5084.13,8859,42.0
2026-02-11 20:50:00,5084.12,5087.24,5079.41,5081.99,10253,42.0
2026-02-11 21:00:00,5082.15,5089.14,5081.76,5086.83,8533,42.0
2026-02-11 21:10:00,5086.83,5092.79,5086.82,5088.83,7999,42.0
2026-02-11 21:20:00,5088.83,5094.43,5088.8,5091.34,7380,42.0
2026-02-11 21:30:00,5091.32,5092.04,5081.03,5082.43,8112,42.0
2026-02-11 21:40:00,5082.43,5088.46,5080.83,5086.07,7601,42.0
2026-02-11 21:50:00,5086.07,5086.73,5076.39,5081.7,9438,42.0
2026-02-11 22:00:00,5081.7,5087.15,5079.33,5086.36,7023,42.0
2026-02-11 22:10:00,5086.34,5088.87,5084.91,5086.8,6804,42.0
2026-02-11 22:20:00,5086.79,5087.96,5083.36,5084.78,7128,42.0
2026-02-11 22:30:00,5084.79,5086.15,5077.79,5085.17,7791,42.0
2026-02-11 22:40:00,5085.17,5088.76,5083.04,5087.73,8538,42.0
2026-02-11 22:50:00,5087.73,5090.16,5085.1,5086.35,8303,42.0
2026-02-11 23:00:00,5086.45,5088.53,5084.08,5086.13,3893,42.0
2026-02-11 23:10:00,5086.13,5091.66,5085.51,5091.28,3805,42.0
2026-02-11 23:20:00,5091.28,5092.74,5078.23,5081.95,4893,42.0
2026-02-11 23:30:00,5081.95,5084.16,5069.81,5079.43,4472,42.0
2026-02-11 23:40:00,5079.44,5080.78,5076.61,5079.04,4501,42.0
2026-02-12 01:00:00,5095.45,5096.56,5075.31,5082.9,3066,42.0
2026-02-12 01:10:00,5082.9,5083.07,5051.37,5065.66,7642,42.0
2026-02-12 01:20:00,5065.66,5070.53,5063.03,5068.33,5658,42.0
2026-02-12 01:30:00,5068.33,5069.72,5059.32,5064.5,5716,42.0
2026-02-12 01:40:00,5064.49,5068.49,5062.61,5068.19,4308,42.0
2026-02-12 01:50:00,5068.19,5070.93,5058.84,5060.94,5315,42.0
2026-02-12 02:00:00,5060.94,5067.82,5053.81,5057.26,6654,42.0
2026-02-12 02:10:00,5057.18,5066.64,5049.39,5056.26,6377,42.0
2026-02-12 02:20:00,5056.26,5061.98,5053.07,5060.26,7151,42.0
2026-02-12 02:30:00,5060.58,5065.74,5057.92,5060.12,5558,42.0
2026-02-12 02:40:00,5060.12,5062.85,5055.68,5062.82,4311,42.0
2026-02-12 02:50:00,5062.82,5065.51,5058.5,5062.72,6779,42.0
2026-02-12 03:00:00,5062.72,5062.86,5046.99,5053.82,8535,42.0
2026-02-12 03:10:00,5053.81,5059.65,5044.79,5058.26,7517,42.0
2026-02-12 03:20:00,5058.27,5061.51,5052.22,5058.83,6610,42.0
2026-02-12 03:30:00,5058.83,5063.61,5055.39,5062.31,6385,42.0
2026-02-12 03:40:00,5062.3,5064.11,5053.77,5056.78,6981,42.0
2026-02-12 03:50:00,5057.11,5063.58,5052.86,5063.26,7001,42.0
2026-02-12 04:00:00,5063.27,5072.62,5063.27,5067.21,8402,42.0
