datetime,open,high,low,close,tick_vol,spread
2025-09-16 16:00:00,3689.27,3698.68,3685.03,3695.71,63551,28.0
2025-09-16 17:00:00,3695.71,3703.2,3685.53,3686.46,69520,28.0
2025-09-16 18:00:00,3686.46,3688.76,3678.7,3685.96,63279,28.0
2025-09-16 19:00:00,3685.95,3691.15,3684.48,3689.59,38377,28.0
2025-09-16 20:00:00,3689.59,3690.98,3686.19,3687.56,31699,28.0
2025-09-16 21:00:00,3687.56,3690.87,3686.33,3690.48,22314,28.0
2025-09-16 22:00:00,3690.5,3691.13,3687.57,3689.51,18351,28.0
2025-09-16 23:00:00,3689.58,3693.73,3689.48,3692.28,4917,26.4
2025-09-17 01:00:00,3691.47,3692.77,3689.82,3691.79,5092,25.1
2025-09-17 02:00:00,3691.79,3695.11,3691.63,3694.15,12568,28.0
2025-09-17 03:00:00,3694.16,3695.27,3691.09,3691.45,19348,28.0
2025-09-17 04:00:00,3691.45,3692.09,3675.97,3679.45,45833,28.0
2025-09-17 05:00:00,3679.45,3683.8,3674.25,3682.1,42308,28.0
2025-09-17 06:00:00,3682.1,3683.43,3679.77,3681.64,18847,28.0
2025-09-17 07:00:00,3681.63,3682.46,3680.34,3680.71,10531,28.0
2025-09-17 08:00:00,3680.71,3685.84,3675.53,3679.24,32148,28.0
2025-09-17 09:00:00,3679.34,3680.06,3670.2,3675.04,35984,28.0
2025-09-17 10:00:00,3675.05,3677.38,3666.44,3667.13,42992,28.0
2025-09-17 11:00:00,3667.13,3667.95,3662.3,3664.86,37682,28.0
2025-09-17 12:00:00,3664.86,3670.98,3663.72,3667.83,34304,28.0
2025-09-17 13:00:00,3667.85,3669.83,3660.33,3661.29,41655,28.0
2025-09-17 14:00:00,3661.29,3669.91,3659.65,3665.76,41841,28.0
2025-09-17 15:00:00,3665.76,3679.25,3665.46,3678.52,45919,28.0
2025-09-17 16:00:00,3678.71,3682.51,3672.82,3678.56,53209,28.0
2025-09-17 17:00:00,3678.57,3686.15,3676.67,3684.1,56283,28.0
2025-09-17 18:00:00,3684.11,3687.28,3682.64,3684.03,38392,28.0
2025-09-17 19:00:00,3684.01,3688.55,3683.87,3684.73,23241,28.0
2025-09-17 20:00:00,3684.74,3687.81,3678.56,3686.36,27813,28.0
2025-09-17 21:00:00,3686.33,3707.47,3645.95,3650.44,97045,28.0
2025-09-17 22:00:00,3650.6,3667.04,3646.27,3661.77,66899,28.0
2025-09-17 23:00:00,3661.7,3661.77,3656.31,3658.94,10124,28.0
2025-09-18 01:00:00,3659.26,3665.36,3653.71,3662.93,11444,28.0
2025-09-18 02:00:00,3662.93,3671.99,3662.15,3669.09,18366,28.0
2025-09-18 03:00:00,3669.08,3669.93,3657.98,3665.12,30090,28.0
2025-09-18 04:00:00,3665.12,3668.69,3651.94,3657.08,57141,28.0
2025-09-18 05:00:00,3657.08,3665.67,3655.44,3664.72,32011,28.0
2025-09-18 06:00:00,3664.72,3665.97,3657.77,3658.46,20884,28.0
2025-09-18 07:00:00,3658.47,3659.23,3653.37,3653.61,20256,28.0
2025-09-18 08:00:00,3653.61,3659.19,3649.07,3651.43,34305,28.0
2025-09-18 09:00:00,3651.43,3651.99,3633.74,3637.31,55041,28.0
2025-09-18 10:00:00,3637.31,3659.85,3635.52,3658.97,51074,28.0
2025-09-18 11:00:00,3658.92,3665.71,3653.59,3665.55,41123,28.0
2025-09-18 12:00:00,3665.57,3672.93,3664.35,3671.7,38290,28.0
2025-09-18 13:00:00,3671.7,3672.49,3665.34,3667.19,34493,28.0
2025-09-18 14:00:00,3667.17,3670.96,3664.27,3667.09,30861,28.0
2025-09-18 15:00:00,3667.09,3672.57,3662.72,3663.22,39555,28.0
2025-09-18 16:00:00,3663.22,3664.27,3627.63,3642.22,75023,28.0
2025-09-18 17:00:00,3642.23,3646.42,3634.13,3638.24,61162,28.0
2025-09-18 18:00:00,3638.28,3642.52,3636.66,3641.13,19450,28.0
2025-09-18 19:00:00,3641.18,3647.28,3640.7,3646.56,14943,28.0
2025-09-18 20:00:00,3646.58,3646.81,3643.19,3643.47,12280,28.0
2025-09-18 21:00:00,3643.45,3643.63,3640.34,3641.19,9797,28.0
2025-09-18 22:00:00,3641.15,3647.1,3640.53,3646.69,9920,28.0
2025-09-18 23:00:00,3646.61,3647.14,3643.78,3644.09,2514,24.8
2025-09-19 01:00:00,3643.06,3643.35,3639.4,3640.3,3329,25.1
2025-09-19 02:00:00,3640.3,3641.81,3637.65,3640.15,5091,24.2
2025-09-19 03:00:00,3640.27,3642.71,3636.22,3639.97,10288,28.0
2025-09-19 04:00:00,3639.96,3651.08,3632.08,3639.8,19423,28.0
2025-09-19 05:00:00,3639.79,3650.23,3638.75,3647.28,14847,28.0
2025-09-19 06:00:00,3647.25,3656.32,3645.31,3653.58,15320,28.0
2025-09-19 07:00:00,3653.54,3660.03,3653.54,3658.84,12643,28.0
2025-09-19 08:00:00,3658.86,3661.2,3651.23,3652.52,14757,28.0
2025-09-19 09:00:00,3652.53,3654.2,3643.27,3646.98,17460,28.0
2025-09-19 10:00:00,3647.03,3657.43,3644.31,3653.95,15926,28.0
2025-09-19 11:00:00,3653.94,3656.62,3649.46,3655.51,12554,28.0
2025-09-19 12:00:00,3655.5,3658.73,3655.0,3658.58,10941,28.0
2025-09-19 13:00:00,3658.56,3659.17,3654.92,3655.72,9110,28.0
2025-09-19 14:00:00,3655.7,3655.88,3645.49,3648.41,14109,28.0
2025-09-19 15:00:00,3648.46,3651.88,3644.51,3649.25,17934,28.0
2025-09-19 16:00:00,3649.25,3664.38,3643.65,3663.33,25218,28.0
2025-09-19 17:00:00,3663.32,3669.3,3656.19,3666.83,26713,28.0
2025-09-19 18:00:00,3666.84,3676.12,3665.17,3670.86,22264,28.0
2025-09-19 19:00:00,3670.87,3673.32,3666.47,3668.29,14269,28.0
2025-09-19 20:00:00,3668.27,3679.45,3667.91,3678.7,14090,28.0
2025-09-19 21:00:00,3678.72,3684.1,3678.09,3683.5,12498,28.0
2025-09-19 22:00:00,3683.54,3685.07,3681.23,3684.28,10668,28.0
2025-09-19 23:00:00,3684.35,3684.96,3680.79,3684.57,4871,28.0
2025-09-22 01:00:00,3687.91,3692.3,3683.62,3688.26,12770,27.4
2025-09-22 02:00:00,3688.3,3690.58,3685.69,3686.16,17678,28.0
2025-09-22 03:00:00,3686.16,3690.92,3685.61,3690.78,22936,28.0
2025-09-22 04:00:00,3690.78,3696.86,3686.57,3689.19,45463,28.0
2025-09-22 05:00:00,3689.18,3693.23,3685.47,3686.32,29371,28.0
2025-09-22 06:00:00,3686.31,3697.43,3685.86,3695.38,30938,28.0
2025-09-22 07:00:00,3695.38,3695.86,3690.02,3692.1,17208,28.0
2025-09-22 08:00:00,3692.09,3700.42,3691.71,3697.07,25226,28.0
2025-09-22 09:00:00,3697.05,3719.9,3695.32,3714.3,46224,28.0
2025-09-22 10:00:00,3714.28,3716.29,3708.56,3713.26,45054,28.0
2025-09-22 11:00:00,3713.25,3722.59,3712.05,3720.46,37486,28.0
2025-09-22 12:00:00,3720.46,3726.53,3719.12,3723.11,34993,28.0
2025-09-22 13:00:00,3723.11,3728.28,3720.98,3727.44,36065,28.0
2025-09-22 14:00:00,3727.45,3728.27,3721.04,3724.5,33889,28.0
2025-09-22 15:00:00,3724.5,3725.67,3712.03,3721.67,54713,28.0
2025-09-22 16:00:00,3721.7,3725.66,3713.62,3722.32,62499,28.0
2025-09-22 17:00:00,3722.33,3726.35,3716.65,3725.81,55905,28.0
2025-09-22 18:00:00,3725.8,3736.39,3723.34,3736.16,47498,28.0
2025-09-22 19:00:00,3736.17,3739.62,3735.04,3736.98,33624,28.0
2025-09-22 20:00:00,3736.98,3747.2,3736.98,3746.48,29903,28.0
2025-09-22 21:00:00,3746.47,3748.0,3744.5,3747.45,24380,28.0
2025-09-22 22:00:00,3747.44,3748.8,3742.31,3747.51,28249,28.0
2025-09-22 23:00:00,3747.58,3748.53,3745.5,3748.12,6326,27.2
2025-09-23 01:00:00,3746.76,3747.66,3738.16,3739.97,7822,26.0
2025-09-23 02:00:00,3739.97,3749.17,3738.94,3747.79,18990,28.0
2025-09-23 03:00:00,3747.8,3750.75,3744.81,3747.16,27290,28.0
2025-09-23 04:00:00,3747.17,3759.35,3745.68,3754.45,49704,28.0
2025-09-23 05:00:00,3754.45,3755.37,3736.85,3741.51,43535,28.0
2025-09-23 06:00:00,3741.5,3747.11,3738.94,3746.44,30719,28.0
2025-09-23 07:00:00,3746.46,3747.48,3742.97,3744.73,22345,28.0
2025-09-23 08:00:00,3744.73,3758.77,3743.08,3753.03,33762,28.0
2025-09-23 09:00:00,3753.02,3757.38,3751.02,3753.93,36692,28.0
2025-09-23 10:00:00,3753.89,3757.43,3748.86,3753.45,41599,28.0
2025-09-23 11:00:00,3753.44,3775.23,3752.88,3774.08,41600,28.0
2025-09-23 12:00:00,3774.07,3791.16,3774.05,3784.87,54262,28.0
2025-09-23 13:00:00,3784.88,3787.84,3780.72,3782.99,35880,28.0
2025-09-23 14:00:00,3783.0,3788.73,3779.58,3783.39,44067,28.0
2025-09-23 15:00:00,3783.39,3785.37,3777.23,3784.07,43339,28.0
2025-09-23 16:00:00,3784.07,3788.74,3774.24,3783.83,61869,28.0
2025-09-23 17:00:00,3783.85,3784.99,3767.61,3773.86,59464,28.0
2025-09-23 18:00:00,3773.87,3782.02,3772.63,3779.4,44549,28.0
2025-09-23 19:00:00,3779.37,3781.97,3764.62,3779.19,45294,28.0
2025-09-23 20:00:00,3779.19,3785.69,3775.65,3777.4,39138,28.0
2025-09-23 21:00:00,3777.41,3781.38,3756.08,3756.74,33114,28.0
2025-09-23 22:00:00,3756.74,3768.02,3751.62,3764.34,51647,28.0
2025-09-23 23:00:00,3764.26,3767.36,3763.08,3763.55,8348,28.0
2025-09-24 01:00:00,3765.09,3766.61,3761.47,3765.39,6770,28.0
2025-09-24 02:00:00,3765.4,3770.21,3761.84,3763.83,19440,28.0
2025-09-24 03:00:00,3763.81,3765.49,3758.8,3765.19,27447,28.0
2025-09-24 04:00:00,3765.19,3771.79,3754.92,3756.47,47075,28.0
2025-09-24 05:00:00,3756.47,3759.28,3750.66,3757.04,32239,28.0
2025-09-24 06:00:00,3757.05,3766.55,3752.28,3765.35,32913,28.0
2025-09-24 07:00:00,3765.35,3768.25,3763.15,3768.12,21883,28.0
2025-09-24 08:00:00,3768.11,3777.01,3767.76,3774.96,28837,28.0
2025-09-24 09:00:00,3774.96,3776.15,3769.06,3771.08,33470,28.0
2025-09-24 10:00:00,3771.1,3779.26,3770.54,3777.38,35785,28.0
2025-09-24 11:00:00,3777.37,3777.76,3766.9,3770.17,34756,28.0
2025-09-24 12:00:00,3770.16,3771.74,3763.25,3768.35,28631,28.0
2025-09-24 13:00:00,3768.52,3768.73,3759.6,3762.11,31890,28.0
2025-09-24 14:00:00,3762.1,3769.55,3759.56,3768.98,32491,28.0
2025-09-24 15:00:00,3768.99,3771.4,3763.82,3768.03,45757,28.0
2025-09-24 16:00:00,3768.04,3773.1,3758.99,3761.04,54833,28.0
2025-09-24 17:00:00,3761.04,3765.0,3749.2,3752.71,62595,28.0
2025-09-24 18:00:00,3752.71,3756.62,3739.38,3741.27,52813,28.0
2025-09-24 19:00:00,3741.26,3745.22,3732.14,3735.8,44384,28.0
2025-09-24 20:00:00,3735.8,3738.8,3732.11,3733.28,33233,28.0
2025-09-24 21:00:00,3733.27,3733.99,3722.6,3724.37,34271,28.0
2025-09-24 22:00:00,3724.36,3731.95,3717.32,3729.96,34281,28.0
2025-09-24 23:00:00,3730.02,3736.65,3729.91,3736.28,6340,28.0
2025-09-25 01:00:00,3739.33,3745.24,3738.86,3741.03,8761,27.3
2025-09-25 02:00:00,3741.03,3745.21,3739.0,3742.9,15219,27.3
2025-09-25 03:00:00,3742.91,3751.63,3741.43,3748.94,30851,28.0
2025-09-25 04:00:00,3748.95,3750.46,3732.74,3736.0,43001,28.0
2025-09-25 05:00:00,3735.95,3742.38,3729.19,3739.47,35433,28.0
2025-09-25 06:00:00,3739.46,3739.59,3734.34,3736.63,25052,28.0
2025-09-25 07:00:00,3736.62,3740.73,3731.6,3738.07,20995,28.0
2025-09-25 08:00:00,3738.05,3741.27,3734.05,3738.71,23440,28.0
2025-09-25 09:00:00,3738.73,3748.4,3737.67,3741.01,33548,28.0
2025-09-25 10:00:00,3741.09,3754.91,3739.87,3751.93,39339,28.0
2025-09-25 11:00:00,3751.93,3761.57,3751.01,3756.31,46114,28.0
2025-09-25 12:00:00,3756.32,3761.05,3750.23,3757.06,35771,28.0
2025-09-25 13:00:00,3757.06,3760.84,3755.46,3757.21,30623,28.0
2025-09-25 14:00:00,3757.22,3757.66,3741.03,3753.01,46367,28.0
2025-09-25 15:00:00,3753.02,3755.94,3730.42,3738.8,60542,28.0
2025-09-25 16:00:00,3738.8,3745.46,3721.73,3733.56,71975,28.0
2025-09-25 17:00:00,3733.57,3736.48,3723.49,3731.47,49781,28.0
2025-09-25 18:00:00,3731.59,3738.77,3727.84,3735.9,25450,28.0
2025-09-25 19:00:00,3735.91,3742.75,3732.58,3733.82,17808,28.0
2025-09-25 20:00:00,3733.82,3744.16,3732.25,3741.65,16913,28.0
2025-09-25 21:00:00,3741.66,3758.28,3736.37,3754.99,20349,28.0
2025-09-25 22:00:00,3754.99,3756.68,3744.61,3746.57,15447,28.0
2025-09-25 23:00:00,3746.5,3752.43,3745.96,3752.01,4615,28.0
2025-09-26 01:00:00,3747.17,3751.56,3746.28,3748.75,5364,25.8
2025-09-26 02:00:00,3748.75,3749.86,3737.92,3744.59,10192,28.0
