sym,date,hour,dow,dir,R,win,trend,stack,atr_pct,atr_exp,atr_rank,range_pct,dir_with_trend
HSIHKD,2023-06-14,9,2,-1,-9.81974562503897,0,-1,1,0.004605029334483668,1,0.682,0.00956777733172744,1
HSIHKD,2023-06-15,8,3,1,-11.850552710727083,0,1,1,0.0045818953962598755,1,0.71,0.009392455622801563,1
HSIHKD,2023-06-20,9,1,-1,-11.11398465441555,0,-1,1,0.004045114708519702,0,0.462,0.014310014448349674,1
HSIHKD,2023-06-21,8,2,-1,-11.267912427792105,0,-1,1,0.004277022552483969,1,0.534,0.009561565947679991,1
HSIHKD,2023-06-27,8,1,1,-10.399923530746669,0,1,-1,0.0048689312432625,1,0.76,0.015667023526646996,1
HSIHKD,2023-07-03,9,0,1,-8.672579492285973,0,1,-1,0.0048373312410612,1,0.784,0.015387241261598617,1
HSIHKD,2023-07-10,8,0,-1,-9.682728475837706,0,-1,-1,0.005796551305215285,1,0.926,0.017288675890185075,1
HSIHKD,2023-07-24,9,0,-1,-8.39803011335165,0,-1,-1,0.0053817508802353736,1,0.958,0.016034341606342678,1
HSIHKD,2023-07-25,8,1,1,-7.65111186937112,0,1,-1,0.005930443082338151,1,0.986,0.011493245333608407,1
HSIHKD,2023-08-21,9,0,-1,-9.60399446632355,0,-1,-1,0.00631892964513328,1,0.898,0.01393280407634039,1
HSIHKD,2023-08-22,8,1,-1,-11.10542637454374,0,-1,-1,0.005626147444720048,1,0.722,0.011612947297712705,1
HSIHKD,2023-08-23,8,2,1,-12.107163659080795,0,1,-1,0.005059568245684474,0,0.532,0.008772469318721951,1
HSIHKD,2023-08-24,8,3,1,-11.127469510090602,0,1,-1,0.005450158750093729,1,0.694,0.014120413612738043,1
HSIHKD,2023-08-31,8,3,-1,-12.277950962289689,0,-1,1,0.004546977999613191,0,0.32,0.014764669360724047,1
HSIHKD,2023-09-05,9,1,-1,-10.002605463132449,0,-1,1,0.003581600892835739,0,0.038,0.011360996612769871,1
HSIHKD,2023-09-07,8,3,-1,-7.8026028820523265,1,-1,1,0.004507084781894202,1,0.312,0.012267848014994075,1
HSIHKD,2023-09-25,9,0,-1,-8.979125862384702,0,-1,-1,0.004283700681636564,1,0.396,0.017177927940621136,1
HSIHKD,2023-09-26,8,1,-1,-12.298884117783874,0,-1,-1,0.00360287108716705,0,0.17,0.008238612084437144,1
HSIHKD,2023-09-28,9,3,-1,-10.92459542680278,0,-1,-1,0.004227427454349732,1,0.406,0.014561203187894308,1
HSIHKD,2023-10-16,8,0,-1,-11.817129573824621,0,-1,1,0.0044025579434278,1,0.664,0.009323600753125178,1
HSIHKD,2023-10-19,8,3,-1,-11.508662077105509,0,-1,-1,0.00423736581453795,1,0.562,0.011891779612608528,1
HSIHKD,2023-10-31,8,1,-1,-11.931075286404582,0,-1,-1,0.0053664589225856036,1,0.862,0.017899705291831408,1
HSIHKD,2023-11-08,8,2,-1,-11.503649513390277,0,-1,1,0.004083506582844399,1,0.438,0.009041642735694017,1
HSIHKD,2023-11-15,8,2,1,-6.482814413730459,1,1,1,0.004888179841452361,1,0.802,0.008141679716016348,1
HSIHKD,2023-11-22,9,2,-1,-11.102970214256032,0,-1,1,0.004319244187300373,0,0.508,0.0076596467391306,1
